codigo_barras,nome,categoria,preco,quantidade,validade
7891000389944,Produto 1092,Categoria A,294,6,13/05/2030
7891000392688,Produto 3836,Categoria D,294,8,14/08/2027
7891000397101,Produto 8249,Categoria B,294,10,30/06/2027
7891000390794,Produto 1942,Categoria D,294,11,01/03/2033
7891000390859,Produto 2007,Categoria A,294,15,21/08/2029
7891000391602,Produto 2750,Categoria D,294,16,16/04/2032
7891000398118,Produto 9266,Categoria B,294,17,28/11/2029
7891000392360,Produto 3508,Categoria C,294,18,05/01/2034
7891000397501,Produto 8649,Categoria C,294,18,09/12/2029
7891000393259,Produto 4407,Categoria C,294,19,28/06/2032
7891000394299,Produto 5447,Categoria C,294,20,28/03/2026
7891000392600,Produto 3748,Categoria D,294,28,03/06/2028
7891000396296,Produto 7444,Categoria C,294,29,08/04/2030
7891000389714,Produto 862,Categoria D,295,14,14/12/2026
7891000391984,Produto 3132,Categoria A,295,18,27/03/2031
7891000391930,Produto 3078,Categoria A,295,22,01/07/2032
7891000389224,Produto 372,Categoria B,295,23,18/06/2029
7891000396865,Produto 8013,Categoria A,295,26,06/04/2032
7891000395665,Produto 6813,Categoria D,295,27,07/06/2030
7891000393970,Produto 5118,Categoria A,295,28,11/08/2029
7891000391021,Produto 2169,Categoria A,296,3,01/12/2032
7891000389702,Produto 850,Categoria D,296,5,25/04/2030
7891000396266,Produto 7414,Categoria C,296,6,08/06/2030
7891000392942,Produto 4090,Categoria A,296,9,18/04/2029
7891000391451,Produto 2599,Categoria C,296,11,10/12/2032
7891000393129,Produto 4277,Categoria B,296,12,27/07/2034
7891000395562,Produto 6710,Categoria D,296,16,21/04/2030
7891000391838,Produto 2986,Categoria D,296,17,11/05/2030
7891000393637,Produto 4785,Categoria D,296,18,19/08/2033
7891000389495,Produto 643,Categoria C,296,19,11/11/2034
7891000391265,Produto 2413,Categoria C,296,20,11/06/2031
7891000393676,Produto 4824,Categoria D,296,23,21/07/2032
7891000391898,Produto 3046,Categoria A,296,25,13/05/2032
7891000394239,Produto 5387,Categoria B,296,25,11/09/2027
7891000396167,Produto 7315,Categoria B,296,25,12/07/2033
7891000394497,Produto 5645,Categoria C,296,26,26/12/2029
7891000398141,Produto 9289,Categoria B,296,27,10/10/2026
7891000389246,Produto 394,Categoria B,297,4,04/05/2032
7891000392583,Produto 3731,Categoria D,297,6,03/11/2027
7891000398570,Produto 9718,Categoria D,297,8,27/09/2026
7891000390304,Produto 1452,Categoria C,297,14,05/10/2032
7891000392765,Produto 3913,Categoria D,297,17,14/02/2034
7891000391647,Produto 2795,Categoria D,297,18,21/11/2030
7891000390559,Produto 1707,Categoria C,297,19,11/03/2026
7891000392105,Produto 3253,Categoria B,297,19,23/06/2032
7891000392937,Produto 4085,Categoria A,297,20,25/05/2029
7891000397132,Produto 8280,Categoria B,297,22,21/04/2026
7891000393341,Produto 4489,Categoria C,297,25,16/05/2027
7891000392135,Produto 3283,Categoria B,297,27,19/09/2026
7891000397286,Produto 8434,Categoria C,297,27,29/03/2033
7891000390369,Produto 1517,Categoria C,298,6,23/06/2034
7891000394276,Produto 5424,Categoria C,298,10,16/06/2033
7891000398203,Produto 9351,Categoria B,298,12,27/08/2031
7891000393056,Produto 4204,Categoria A,298,13,24/07/2034
7891000389619,Produto 767,Categoria D,298,16,28/02/2028
7891000392096,Produto 3244,Categoria B,298,24,13/12/2032
7891000394799,Produto 5947,Categoria D,298,29,15/07/2034
7891000394474,Produto 5622,Categoria C,299,4,14/05/2032
7891000390042,Produto 1190,Categoria A,299,5,25/02/2027
7891000389998,Produto 1146,Categoria A,299,7,12/05/2028
7891000393986,Produto 5134,Categoria A,299,8,15/08/2030
7891000390405,Produto 1553,Categoria C,299,21,15/11/2027
7891000389629,Produto 777,Categoria D,299,26,23/06/2027
7891000390310,Produto 1458,Categoria C,299,26,01/09/2032
7891000395135,Produto 6283,Categoria B,299,29,11/04/2031
7891000394437,Produto 5585,Categoria C,300,3,03/01/2032
7891000391964,Produto 3112,Categoria A,300,4,10/04/2026
7891000393652,Produto 4800,Categoria D,300,7,22/10/2034
7891000394114,Produto 5262,Categoria B,300,13,06/02/2027
7891000398095,Produto 9243,Categoria B,300,14,02/08/2030
7891000398745,Produto 9893,Categoria D,300,20,11/04/2034
7891000394116,Produto 5264,Categoria B,300,21,23/07/2034
7891000398154,Produto 9302,Categoria B,301,9,02/06/2026
7891000394949,Produto 6097,Categoria A,301,10,27/03/2026
7891000398618,Produto 9766,Categoria D,301,12,12/04/2033
7891000390224,Produto 1372,Categoria B,301,13,22/12/2034
7891000388992,Produto 140,Categoria A,301,15,08/11/2034
7891000393809,Produto 4957,Categoria D,301,16,23/08/2028
7891000395655,Produto 6803,Categoria D,301,18,26/10/2027
7891000395080,Produto 6228,Categoria B,301,19,20/02/2028
7891000395829,Produto 6977,Categoria D,301,23,26/12/2029
7891000392564,Produto 3712,Categoria D,301,24,20/05/2026
7891000394544,Produto 5692,Categoria C,301,26,27/01/2033
7891000397591,Produto 8739,Categoria D,301,27,02/07/2030
7891000392981,Produto 4129,Categoria A,302,7,06/07/2034
7891000396899,Produto 8047,Categoria A,302,7,22/12/2032
7891000392562,Produto 3710,Categoria D,302,9,24/10/2030
7891000389656,Produto 804,Categoria D,302,15,06/12/2029
7891000390374,Produto 1522,Categoria C,302,15,24/05/2032
7891000389713,Produto 861,Categoria D,302,19,30/03/2034
7891000393856,Produto 5004,Categoria A,302,21,11/03/2031
7891000397803,Produto 8951,Categoria D,302,28,01/03/2029
7891000392607,Produto 3755,Categoria D,303,3,24/07/2029
7891000398715,Produto 9863,Categoria D,303,5,17/10/2027
7891000395023,Produto 6171,Categoria A,303,7,06/01/2029
7891000396234,Produto 7382,Categoria B,303,8,22/06/2028
7891000398690,Produto 9838,Categoria D,303,10,08/01/2032
7891000396881,Produto 8029,Categoria A,303,12,27/08/2033
7891000392037,Produto 3185,Categoria A,303,16,13/05/2029
7891000392116,Produto 3264,Categoria B,303,19,01/08/2031
7891000389372,Produto 520,Categoria C,303,30,07/12/2029
7891000391276,Produto 2424,Categoria C,304,3,26/04/2033
7891000393422,Produto 4570,Categoria C,304,4,13/04/2032
7891000395326,Produto 6474,Categoria C,304,8,08/09/2028
7891000396455,Produto 7603,Categoria C,304,8,23/12/2030
7891000391643,Produto 2791,Categoria D,304,11,21/07/2031
7891000395730,Produto 6878,Categoria D,304,11,14/09/2026
7891000393107,Produto 4255,Categoria B,304,12,03/03/2031
7891000394479,Produto 5627,Categoria C,304,12,08/09/2030
7891000394903,Produto 6051,Categoria A,304,12,04/01/2033
7891000396311,Produto 7459,Categoria C,304,12,06/11/2033
7891000396777,Produto 7925,Categoria D,304,19,19/02/2028
7891000392252,Produto 3400,Categoria B,304,27,11/11/2030
7891000393721,Produto 4869,Categoria D,304,30,03/01/2030
7891000393276,Produto 4424,Categoria C,305,4,05/03/2032
7891000398218,Produto 9366,Categoria B,305,8,03/12/2031
7891000392721,Produto 3869,Categoria D,305,12,08/05/2027
7891000396315,Produto 7463,Categoria C,305,14,15/02/2032
7891000398739,Produto 9887,Categoria D,305,17,13/10/2033
7891000396235,Produto 7383,Categoria B,305,19,04/07/2029
7891000398648,Produto 9796,Categoria D,305,22,29/04/2026
7891000398243,Produto 9391,Categoria B,305,24,17/03/2031
7891000391259,Produto 2407,Categoria B,305,26,22/10/2034
7891000389041,Produto 189,Categoria A,305,30,25/01/2026
7891000390561,Produto 1709,Categoria D,306,3,22/05/2030
7891000396642,Produto 7790,Categoria D,306,8,27/09/2032
7891000392005,Produto 3153,Categoria A,306,9,27/03/2029
7891000395245,Produto 6393,Categoria B,306,9,22/06/2033
7891000389867,Produto 1015,Categoria A,306,12,26/06/2032
7891000398749,Produto 9897,Categoria D,306,13,11/01/2033
7891000391144,Produto 2292,Categoria B,306,18,15/03/2029
7891000393656,Produto 4804,Categoria D,306,21,07/02/2034
7891000390608,Produto 1756,Categoria D,306,27,11/11/2028
7891000397781,Produto 8929,Categoria D,306,28,25/06/2026
7891000398487,Produto 9635,Categoria C,306,28,21/05/2030
7891000392856,Produto 4004,Categoria A,307,5,08/06/2028
7891000392261,Produto 3409,Categoria C,307,6,04/09/2026
7891000389680,Produto 828,Categoria D,307,11,12/07/2032
7891000393073,Produto 4221,Categoria B,307,11,12/05/2033
7891000390987,Produto 2135,Categoria A,307,13,07/10/2029
7891000389594,Produto 742,Categoria D,307,14,26/08/2032
7891000396501,Produto 7649,Categoria C,307,19,20/06/2026
7891000395855,Produto 7003,Categoria A,307,20,19/04/2032
7891000390888,Produto 2036,Categoria A,307,25,18/01/2033
7891000390235,Produto 1383,Categoria B,307,26,28/10/2026
7891000390879,Produto 2027,Categoria A,307,26,02/04/2028
7891000394635,Produto 5783,Categoria D,308,3,30/09/2033
7891000395384,Produto 6532,Categoria C,308,4,30/12/2033
7891000397712,Produto 8860,Categoria D,308,7,02/04/2034
7891000392306,Produto 3454,Categoria C,308,8,06/05/2027
7891000392226,Produto 3374,Categoria B,308,10,07/08/2031
7891000389804,Produto 952,Categoria D,308,11,20/10/2028
7891000397367,Produto 8515,Categoria C,308,11,24/12/2027
7891000392859,Produto 4007,Categoria A,308,16,10/08/2030
7891000397470,Produto 8618,Categoria C,308,16,01/07/2031
7891000392456,Produto 3604,Categoria C,308,23,06/06/2026
7891000391247,Produto 2395,Categoria B,308,24,19/05/2027
7891000390799,Produto 1947,Categoria D,308,29,19/01/2026
7891000394431,Produto 5579,Categoria C,309,11,24/06/2034
7891000394678,Produto 5826,Categoria D,309,17,12/02/2032
7891000397130,Produto 8278,Categoria B,309,21,02/09/2031
7891000391733,Produto 2881,Categoria D,309,23,03/06/2034
7891000391709,Produto 2857,Categoria D,309,30,18/05/2029
7891000395735,Produto 6883,Categoria D,310,3,06/09/2034
7891000393934,Produto 5082,Categoria A,310,4,24/12/2027
7891000390453,Produto 1601,Categoria C,310,5,19/11/2028
7891000394536,Produto 5684,Categoria C,310,7,21/04/2032
7891000390188,Produto 1336,Categoria B,310,9,04/09/2026
7891000392764,Produto 3912,Categoria D,310,11,19/05/2030
7891000393664,Produto 4812,Categoria D,310,22,18/05/2026
7891000395159,Produto 6307,Categoria B,310,22,27/10/2033
7891000389586,Produto 734,Categoria D,311,3,27/09/2029
7891000394924,Produto 6072,Categoria A,311,6,31/01/2028
7891000394404,Produto 5552,Categoria C,311,7,28/10/2027
7891000395684,Produto 6832,Categoria D,311,14,08/08/2034
7891000393193,Produto 4341,Categoria B,311,18,20/02/2030
7891000396212,Produto 7360,Categoria B,311,22,06/08/2032
7891000394232,Produto 5380,Categoria B,311,24,25/09/2031
7891000392251,Produto 3399,Categoria B,311,26,15/07/2029
7891000395198,Produto 6346,Categoria B,312,6,28/05/2031
7891000395977,Produto 7125,Categoria A,312,7,28/12/2027
7891000393245,Produto 4393,Categoria B,312,8,16/03/2026
7891000388858,Produto 6,Categoria A,312,11,15/08/2029
7891000391066,Produto 2214,Categoria B,312,15,23/02/2026
7891000396051,Produto 7199,Categoria A,312,15,12/06/2030
7891000397078,Produto 8226,Categoria B,312,17,07/11/2030
7891000394891,Produto 6039,Categoria A,312,19,14/02/2033
7891000397955,Produto 9103,Categoria A,312,23,12/06/2034
7891000392912,Produto 4060,Categoria A,313,8,11/07/2026
7891000397037,Produto 8185,Categoria A,313,12,25/01/2027
7891000397821,Produto 8969,Categoria D,313,17,12/10/2034
7891000398479,Produto 9627,Categoria C,313,17,17/01/2030
7891000390054,Produto 1202,Categoria A,313,20,09/04/2033
7891000395570,Produto 6718,Categoria D,313,20,19/01/2034
7891000394208,Produto 5356,Categoria B,313,29,22/03/2027
7891000391002,Produto 2150,Categoria A,314,11,08/02/2033
7891000389417,Produto 565,Categoria C,314,12,20/03/2032
7891000393460,Produto 4608,Categoria C,314,15,24/01/2032
7891000391708,Produto 2856,Categoria D,314,17,16/04/2029
7891000393171,Produto 4319,Categoria B,314,24,29/01/2031
7891000394480,Produto 5628,Categoria C,314,29,23/05/2026
7891000396579,Produto 7727,Categoria D,314,30,04/07/2026
7891000389393,Produto 541,Categoria C,315,5,07/12/2026
7891000390761,Produto 1909,Categoria D,315,5,15/09/2026
7891000393382,Produto 4530,Categoria C,315,6,05/01/2033
7891000389605,Produto 753,Categoria D,315,10,14/06/2026
7891000396410,Produto 7558,Categoria C,315,12,23/05/2034
7891000393163,Produto 4311,Categoria B,315,16,17/02/2030
7891000392147,Produto 3295,Categoria B,315,23,16/01/2032
7891000392012,Produto 3160,Categoria A,315,24,06/07/2031
7891000389965,Produto 1113,Categoria A,316,3,07/01/2029
7891000394934,Produto 6082,Categoria A,316,3,28/04/2028
7891000397843,Produto 8991,Categoria D,316,9,04/04/2028
7891000397290,Produto 8438,Categoria C,316,15,11/04/2031
7891000391115,Produto 2263,Categoria B,316,18,17/01/2034
7891000389481,Produto 629,Categoria C,316,19,23/08/2031
7891000396936,Produto 8084,Categoria A,316,21,20/07/2029
7891000392913,Produto 4061,Categoria A,316,23,28/12/2034
7891000398582,Produto 9730,Categoria D,317,3,24/09/2030
7891000398718,Produto 9866,Categoria D,317,4,28/08/2030
7891000395625,Produto 6773,Categoria D,317,6,19/10/2026
7891000393511,Produto 4659,Categoria C,317,7,13/10/2034
7891000394703,Produto 5851,Categoria D,317,9,24/10/2028
7891000395637,Produto 6785,Categoria D,317,9,06/12/2033
7891000395838,Produto 6986,Categoria D,317,10,21/12/2033
7891000391132,Produto 2280,Categoria B,317,16,10/11/2031
7891000391710,Produto 2858,Categoria D,317,20,23/07/2033
7891000392311,Produto 3459,Categoria C,317,22,05/06/2033
7891000393528,Produto 4676,Categoria C,317,27,30/03/2032
7891000394061,Produto 5209,Categoria B,318,10,08/11/2026
7891000389088,Produto 236,Categoria B,318,11,28/07/2027
7891000394884,Produto 6032,Categoria A,318,11,30/07/2034
7891000398213,Produto 9361,Categoria B,318,12,26/09/2031
7891000398275,Produto 9423,Categoria C,318,12,25/11/2034
7891000397361,Produto 8509,Categoria C,318,13,28/11/2032
7891000392178,Produto 3326,Categoria B,318,16,31/05/2033
7891000392896,Produto 4044,Categoria A,318,16,18/06/2029
7891000389578,Produto 726,Categoria D,318,20,03/07/2033
7891000391702,Produto 2850,Categoria D,318,21,15/04/2027
7891000389203,Produto 351,Categoria B,318,24,13/01/2026
7891000392767,Produto 3915,Categoria D,318,24,13/03/2032
7891000392138,Produto 3286,Categoria B,318,25,07/12/2031
7891000393208,Produto 4356,Categoria B,319,4,26/01/2030
7891000398644,Produto 9792,Categoria D,319,11,15/09/2031
7891000392869,Produto 4017,Categoria A,319,15,22/05/2032
7891000393875,Produto 5023,Categoria A,319,19,27/03/2031
7891000396253,Produto 7401,Categoria B,319,24,04/11/2031
7891000390311,Produto 1459,Categoria C,319,28,08/03/2030
7891000393241,Produto 4389,Categoria B,319,30,26/05/2028
7891000389792,Produto 940,Categoria D,320,7,29/12/2033
7891000392652,Produto 3800,Categoria D,320,8,01/07/2028
7891000392073,Produto 3221,Categoria B,320,9,16/09/2031
7891000393393,Produto 4541,Categoria C,320,13,25/04/2032
7891000389065,Produto 213,Categoria B,320,17,15/10/2028
7891000394898,Produto 6046,Categoria A,320,18,27/11/2032
7891000398286,Produto 9434,Categoria C,320,21,31/01/2032
7891000393564,Produto 4712,Categoria D,320,23,26/06/2026
7891000395388,Produto 6536,Categoria C,320,23,31/05/2029
7891000396869,Produto 8017,Categoria A,320,23,25/12/2028
7891000390313,Produto 1461,Categoria C,321,3,22/06/2026
7891000388924,Produto 72,Categoria A,321,4,13/06/2033
7891000397790,Produto 8938,Categoria D,321,12,11/08/2028
7891000391403,Produto 2551,Categoria C,321,13,23/07/2033
7891000394531,Produto 5679,Categoria C,321,17,04/01/2033
7891000396350,Produto 7498,Categoria C,321,23,23/08/2028
7891000398303,Produto 9451,Categoria C,321,23,27/07/2027
7891000397983,Produto 9131,Categoria A,321,26,11/11/2028
7891000397307,Produto 8455,Categoria C,321,28,01/05/2034
7891000398701,Produto 9849,Categoria D,321,29,24/11/2033
7891000393473,Produto 4621,Categoria C,322,7,17/11/2030
7891000398229,Produto 9377,Categoria B,322,7,31/05/2028
7891000397805,Produto 8953,Categoria D,322,13,11/08/2027
7891000394620,Produto 5768,Categoria D,322,21,22/10/2030
7891000389493,Produto 641,Categoria C,322,22,08/04/2026
7891000393078,Produto 4226,Categoria B,322,23,17/03/2029
7891000394892,Produto 6040,Categoria A,322,23,24/03/2029
7891000389821,Produto 969,Categoria D,322,25,08/02/2028
7891000391707,Produto 2855,Categoria D,322,25,19/04/2029
7891000396493,Produto 7641,Categoria C,322,27,09/07/2029
7891000395134,Produto 6282,Categoria B,323,3,23/08/2034
7891000396871,Produto 8019,Categoria A,323,6,02/12/2030
7891000390616,Produto 1764,Categoria D,323,8,31/08/2029
7891000391870,Produto 3018,Categoria A,323,12,19/03/2034
7891000395800,Produto 6948,Categoria D,323,14,31/08/2027
7891000389779,Produto 927,Categoria D,323,17,15/05/2032
7891000389194,Produto 342,Categoria B,323,20,05/04/2028
7891000389439,Produto 587,Categoria C,323,22,17/04/2029
7891000393068,Produto 4216,Categoria B,324,4,27/03/2034
7891000395885,Produto 7033,Categoria A,324,6,29/08/2026
7891000391305,Produto 2453,Categoria C,324,7,07/09/2033
7891000391724,Produto 2872,Categoria D,324,20,07/10/2032
7891000395199,Produto 6347,Categoria B,324,21,16/07/2032
7891000393123,Produto 4271,Categoria B,324,23,14/07/2028
7891000389895,Produto 1043,Categoria A,324,28,14/08/2026
7891000395545,Produto 6693,Categoria C,324,29,18/08/2028
7891000389538,Produto 686,Categoria C,324,30,05/05/2026
7891000395654,Produto 6802,Categoria D,325,6,23/12/2028
7891000389548,Produto 696,Categoria C,325,9,29/07/2030
7891000396696,Produto 7844,Categoria D,325,11,06/09/2029
7891000393140,Produto 4288,Categoria B,325,13,17/07/2026
7891000398486,Produto 9634,Categoria C,325,19,30/07/2033
7891000391428,Produto 2576,Categoria C,325,21,28/12/2033
7891000392723,Produto 3871,Categoria D,325,23,27/04/2027
7891000394339,Produto 5487,Categoria C,325,30,06/10/2028
7891000396776,Produto 7924,Categoria D,325,30,22/06/2030
7891000395796,Produto 6944,Categoria D,326,7,08/09/2026
7891000390686,Produto 1834,Categoria D,326,8,01/03/2026
7891000389764,Produto 912,Categoria D,326,12,08/06/2034
7891000389318,Produto 466,Categoria C,326,13,15/03/2033
7891000391658,Produto 2806,Categoria D,326,13,29/08/2031
7891000389559,Produto 707,Categoria C,326,14,11/11/2032
7891000393303,Produto 4451,Categoria C,326,15,29/11/2031
7891000396272,Produto 7420,Categoria C,326,16,20/06/2034
7891000388860,Produto 8,Categoria A,326,17,28/11/2028
7891000391557,Produto 2705,Categoria C,326,24,29/09/2032
7891000398222,Produto 9370,Categoria B,326,27,07/01/2034
7891000398271,Produto 9419,Categoria C,326,27,23/09/2027
7891000397464,Produto 8612,Categoria C,326,29,09/04/2031
7891000396357,Produto 7505,Categoria C,327,5,07/12/2029
7891000398627,Produto 9775,Categoria D,327,5,16/01/2034
7891000398722,Produto 9870,Categoria D,327,5,05/07/2031
7891000389058,Produto 206,Categoria A,327,7,30/01/2030
7891000391272,Produto 2420,Categoria C,327,8,24/09/2030
7891000398127,Produto 9275,Categoria B,327,9,02/06/2032
7891000396019,Produto 7167,Categoria A,327,11,09/11/2030
7891000392122,Produto 3270,Categoria B,327,19,13/09/2029
7891000395400,Produto 6548,Categoria C,327,25,02/03/2026
7891000395600,Produto 6748,Categoria D,327,25,06/07/2026
